辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,しゃがん,しゃがむ,シャガム,動詞-一般,五段-マ行,連用形-撥音便,シャガン,シャガン,和,しゃがむ,シャガム
現代語,I,だ,た,タ,助動詞,助動詞-タ,連体形-一般,ダ,ダ,和,だ,ダ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ペテロ,ペテロ-Petros,ペテロ,名詞-固有名詞-人名-一般,,,ペテロ,ペテロ,固,ペテロ,ペテロ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,尚,ナオ,ナオ,名詞-固有名詞-人名-名,,,ナオ,ナオ,固,尚,ナオ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,頑強,頑強,ガンキョウ,形状詞-一般,,,ガンキョー,ガンキョウ,漢,頑強,ガンキョウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,拒ん,拒む,コバム,動詞-一般,五段-マ行,連用形-撥音便,コバン,コバン,和,拒む,コバム
現代語,I,で,て,テ,助詞-接続助詞,,,デ,デ,和,で,デ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,いいえ,いいえ,イイエ,感動詞-一般,,,イーエ,イイエ,和,いいえ,イイエ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,いけ,行く,イク,動詞-非自立可能,下一段-カ行,連用形-一般,イケ,イケ,和,いける,イケル
現代語,I,ませ,ます,マス,助動詞,助動詞-マス,未然形-一般,マセ,マセ,和,ます,マス
現代語,I,ん,ず,ズ,助動詞,助動詞-ヌ,終止形-撥音便,ン,ン,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,永遠,永遠,エイエン,名詞-普通名詞-一般,,,エーエン,エイエン,漢,永遠,エイエン
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,足,足,アシ,名詞-普通名詞-一般,,,アシ,アシ,和,足,アシ
現代語,I,など,など,ナド,助詞-副助詞,,,ナド,ナド,和,など,ナド
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,洗い,洗い,アライ,名詞-普通名詞-一般,,,アライ,アライ,和,洗い,アライ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,なり,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-一般,ナリ,ナリ,和,なる,ナル
現代語,I,ませ,ます,マス,助動詞,助動詞-マス,未然形-一般,マセ,マセ,和,ます,マス
現代語,I,ぬ,ず,ズ,助動詞,助動詞-ヌ,終止形-一般,ヌ,ヌ,和,ぬ,ヌ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,もったい,勿体,モッタイ,名詞-普通名詞-一般,,,モッタイ,モッタイ,漢,もったい,モッタイ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,足,足,アシ,名詞-普通名詞-一般,,,アシ,アシ,和,足,アシ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,ひっこめ,引っ込める,ヒッコメル,動詞-一般,下一段-マ行,連用形-一般,ヒッコメ,ヒッコメ,和,ひっこめる,ヒッコメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,言い張り,言い張る,イイハル,動詞-一般,五段-ラ行,連用形-一般,イーハリ,イイハリ,和,言い張る,イイハル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,する,為る,スル,動詞-非自立可能,サ行変格,終止形-一般,スル,スル,和,する,スル
現代語,I,と,と,ト,助詞-接続助詞,,,ト,ト,和,と,ト
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,少し,少し,スコシ,副詞,,,スコシ,スコシ,和,少し,スコシ
現代語,I,声,声,コエ,名詞-普通名詞-一般,,,コエ,コエ,和,声,コエ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,張り上げ,張り上げる,ハリアゲル,動詞-一般,下一段-ガ行,連用形-一般,ハリアゲ,ハリアゲ,和,張り上げる,ハリアゲル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,もし,若し,モシ,副詞,,,モシ,モシ,和,もし,モシ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,おまえ,御前,オマエ,代名詞,,,オマエ,オマエ,和,おまえ,オマエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,足,足,アシ,名詞-普通名詞-一般,,,アシ,アシ,和,足,アシ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,洗わ,洗う,アラウ,動詞-一般,五段-ワア行,未然形-一般,アラワ,アラワ,和,洗う,アラウ
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,なら,だ,ダ,助動詞,助動詞-ダ,仮定形-一般,ナラ,ナラ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,おまえ,御前,オマエ,代名詞,,,オマエ,オマエ,和,おまえ,オマエ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,関係,関係,カンケイ,名詞-普通名詞-サ変可能,,,カンケー,カンケイ,漢,関係,カンケイ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なる,成る,ナル,動詞-非自立可能,五段-ラ行,連体形-一般,ナル,ナル,和,なる,ナル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,随分,随分,ズイブン,副詞,,,ズイブン,ズイブン,漢,随分,ズイブン
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,思い切っ,思い切る,オモイキル,動詞-一般,五段-ラ行,連用形-促音便,オモイキッ,オモイキッ,和,思い切る,オモイキル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,強い,強い,ツヨイ,形容詞-一般,形容詞,連体形-一般,ツヨイ,ツヨイ,和,強い,ツヨイ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,言い,言う,イウ,動詞-一般,五段-ワア行,連用形-一般,イー,イイ,和,言う,イウ
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ペテロ,ペテロ-Petros,ペテロ,名詞-固有名詞-人名-一般,,,ペテロ,ペテロ,固,ペテロ,ペテロ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,大あわて,大慌て,オオアワテ,名詞-普通名詞-一般,,,オーアワテ,オオアワテ,和,大あわて,オオアワテ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,あわて,慌てる,アワテル,動詞-一般,下一段-タ行,連用形-一般,アワテ,アワテ,和,あわてる,アワテル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ああ,ああ,アア,感動詞-一般,,,アー,アア,和,ああ,アア
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ごめん,御免,ゴメン,名詞-普通名詞-一般,,,ゴメン,ゴメン,漢,ごめん,ゴメン
現代語,I,なさい,為さる,ナサル,動詞-非自立可能,五段-ラ行,命令形,ナサイ,ナサイ,和,なさる,ナサル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,なら,だ,ダ,助動詞,助動詞-ダ,仮定形-一般,ナラ,ナラ,和,だ,ダ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,足,足,アシ,名詞-普通名詞-一般,,,アシ,アシ,和,足,アシ
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,なく,無い,ナイ,形容詞-非自立可能,形容詞,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,手,手,テ,名詞-普通名詞-助数詞可能,,,テ,テ,和,手,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,頭,頭,アタマ,名詞-普通名詞-一般,,,アタマ,アタマ,和,頭,アタマ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,思う,思う,オモウ,動詞-一般,五段-ワア行,連体形-一般,オモウ,オモウ,和,思う,オモウ
現代語,I,存分,存分,ゾンブン,形状詞-一般,,,ゾンブン,ゾンブン,漢,存分,ゾンブン
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,洗っ,洗う,アラウ,動詞-一般,五段-ワア行,連用形-促音便,アラッ,アラッ,和,洗う,アラウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,下さい,下さる,クダサル,動詞-非自立可能,五段-ラ行,命令形,クダサイ,クダサイ,和,下さる,クダサル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,平身,平身,ヘイシン,名詞-普通名詞-サ変可能,,,ヘーシン,ヘイシン,漢,平身,ヘイシン
現代語,I,低頭,低頭,テイトウ,名詞-普通名詞-サ変可能,,,テートー,テイトウ,漢,低頭,テイトウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,頼み,頼み,タノミ,名詞-普通名詞-一般,,,タノミ,タノミ,和,頼み,タノミ
現代語,I,いり,入る,イル,動詞-一般,五段-ラ行,連用形-一般,イリ,イリ,和,いる,イル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,思わ,思う,オモウ,動詞-一般,五段-ワア行,未然形-一般,オモワ,オモワ,和,思う,オモウ
現代語,I,ず,ず,ズ,助動詞,助動詞-ヌ,連用形-一般,ズ,ズ,和,ぬ,ヌ
現代語,I,噴き出し,吹き出す,フキダス,動詞-一般,五段-サ行,連用形-一般,フキダシ,フキダシ,和,噴き出す,フキダス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,しまい,仕舞う,シマウ,動詞-非自立可能,五段-ワア行,連用形-一般,シマイ,シマイ,和,しまう,シマウ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ほか,他,ホカ,名詞-普通名詞-副詞可能,,,ホカ,ホカ,和,ほか,ホカ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,弟子,弟子,デシ,名詞-普通名詞-一般,,,デシ,デシ,漢,弟子,デシ
現代語,I,たち,達,タチ,接尾辞-名詞的-一般,,,タチ,タチ,和,たち,タチ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そっと,そっと,ソット,副詞,,,ソット,ソット,和,そっと,ソット
現代語,I,微笑,微笑,ビショウ,名詞-普通名詞-サ変可能,,,ビショー,ビショウ,漢,微笑,ビショウ
現代語,I,ほほえみ,微笑む,ホホエム,動詞-一般,五段-マ行,連用形-一般,ホホエミ,ホホエミ,和,ほほえむ,ホホエム
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,なん,何,ナニ,代名詞,,,ナン,ナン,和,なん,ナン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,部屋,部屋,ヘヤ,名詞-普通名詞-一般,,,ヘヤ,ヘヤ,和,部屋,ヘヤ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,明るく,明るい,アカルイ,形容詞-一般,形容詞,連用形-一般,アカルク,アカルク,和,明るい,アカルイ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,でし,です,デス,助動詞,助動詞-デス,連用形-一般,デシ,デシ,和,です,デス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,あの,彼の,アノ,連体詞,,,アノ,アノ,和,あの,アノ
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,少し,少し,スコシ,副詞,,,スコシ,スコシ,和,少し,スコシ
現代語,I,笑い,笑う,ワラウ,動詞-一般,五段-ワア行,連用形-一般,ワライ,ワライ,和,笑う,ワラウ
現代語,I,ながら,ながら,ナガラ,助詞-接続助詞,,,ナガラ,ナガラ,和,ながら,ナガラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,ペテロ,ペテロ-Petros,ペテロ,名詞-固有名詞-人名-一般,,,ペテロ,ペテロ,固,ペテロ,ペテロ
現代語,I,よ,よ,ヨ,助詞-終助詞,,,ヨ,ヨ,和,よ,ヨ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,足,足,アシ,名詞-普通名詞-一般,,,アシ,アシ,和,足,アシ
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,洗え,洗う,アラウ,動詞-一般,五段-ワア行,仮定形-一般,アラエ,アラエ,和,洗う,アラウ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,おまえ,御前,オマエ,代名詞,,,オマエ,オマエ,和,おまえ,オマエ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,全身,全身,ゼンシン,名詞-普通名詞-一般,,,ゼンシン,ゼンシン,漢,全身,ゼンシン
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,潔,潔い,イサギヨイ,形容詞-一般,形容詞,語幹-一般,イサギヨ,イサギヨ,和,潔い,イサギヨイ
現代語,I,きよい,清い,キヨイ,形容詞-一般,形容詞,連体形-一般,キヨイ,キヨイ,和,きよい,キヨイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ああ,ああ,アア,感動詞-一般,,,アー,アア,和,ああ,アア
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,おまえ,御前,オマエ,代名詞,,,オマエ,オマエ,和,おまえ,オマエ
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,なく,無い,ナイ,形容詞-非自立可能,形容詞,連用形-一般,ナク,ナク,和,ない,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ヤコブ,ヤコブ-Jakob,ヤコブ,名詞-固有名詞-人名-一般,,,ヤコブ,ヤコブ,固,ヤコブ,ヤコブ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,ヨハネ,ヨハネ-Iohannes,ヨハネ,名詞-固有名詞-人名-一般,,,ヨハネ,ヨハネ,固,ヨハネ,ヨハネ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,みんな,皆,ミナ,名詞-普通名詞-副詞可能,,,ミンナ,ミンナ,和,みんな,ミンナ
現代語,I,汚れ,汚れ,ヨゴレ,名詞-普通名詞-一般,,,ヨゴレ,ヨゴレ,和,汚れ,ヨゴレ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,連体形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,潔い,潔い,イサギヨイ,形容詞-一般,形容詞,連体形-一般,イサギヨイ,イサギヨイ,和,潔い,イサギヨイ
現代語,I,からだ,体,カラダ,名詞-普通名詞-一般,,,カラダ,カラダ,和,からだ,カラダ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,けれど,けれど,ケレド,接続詞,,,ケレド,ケレド,和,けれど,ケレド
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,言いかけ,言い掛ける,イイカケル,動詞-一般,下一段-カ行,連用形-一般,イーカケ,イイカケ,和,言いかける,イイカケル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,すっ,すっ,スッ,副詞,,,スッ,スッ,和,すっ,スッ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,腰,腰,コシ,名詞-普通名詞-一般,,,コシ,コシ,和,腰,コシ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,伸ばし,伸ばす,ノバス,動詞-一般,五段-サ行,連用形-一般,ノバシ,ノバシ,和,伸ばす,ノバス
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,瞬時,瞬時,シュンジ,名詞-普通名詞-副詞可能,,,シュンジ,シュンジ,漢,瞬時,シュンジ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,苦痛,苦痛,クツウ,名詞-普通名詞-形状詞可能,,,クツー,クツウ,漢,苦痛,クツウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,耐え,耐える,タエル,動詞-一般,下一段-ア行,連用形-一般,タエ,タエ,和,耐える,タエル
現代語,I,かねる,兼ねる,カネル,接尾辞-動詞的,下一段-ナ行,連体形-一般,カネル,カネル,和,かねる,カネル
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,とても,迚も,トテモ,副詞,,,トテモ,トテモ,和,とても,トテモ
現代語,I,悲しい,悲しい,カナシイ,形容詞-一般,形容詞,連体形-一般,カナシー,カナシイ,和,悲しい,カナシイ
現代語,I,眼つき,目付き,メツキ,名詞-普通名詞-一般,,,メツキ,メツキ,和,眼つき,メツキ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,なさ,成す,ナス,動詞-一般,五段-サ行,未然形-一般,ナサ,ナサ,和,なす,ナス
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,すぐ,直ぐ,スグ,副詞,,,スグ,スグ,和,すぐ,スグ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,眼,目,メ,名詞-普通名詞-一般,,,メ,メ,和,眼,メ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,ぎゅっ,ぎゅっ,ギュッ,副詞,,,ギュッ,ギュッ,和,ぎゅっ,ギュッ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,固く,固い,カタイ,形容詞-一般,形容詞,連用形-一般,カタク,カタク,和,固い,カタイ
現代語,I,つぶり,瞑る,ツブル,動詞-一般,五段-ラ行,連用形-一般,ツブリ,ツブリ,和,つぶる,ツブル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,つぶっ,瞑る,ツブル,動詞-一般,五段-ラ行,連用形-促音便,ツブッ,ツブッ,和,つぶる,ツブル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,まま,侭,ママ,名詞-普通名詞-副詞可能,,,ママ,ママ,和,まま,ママ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,言い,言う,イウ,動詞-一般,五段-ワア行,連用形-一般,イー,イイ,和,言う,イウ
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,みんな,皆,ミナ,名詞-普通名詞-副詞可能,,,ミンナ,ミンナ,和,みんな,ミンナ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,潔けれ,潔い,イサギヨイ,形容詞-一般,形容詞,仮定形-一般,イサギヨケレ,イサギヨケレ,和,潔い,イサギヨイ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,いい,良い,ヨイ,形容詞-非自立可能,形容詞,連体形-一般,イー,イイ,和,いい,イイ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
