辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形)
現代語,I,人,人,ヒト,名詞-普通名詞-一般,,,ヒト,ヒト,和,人,ヒト
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,バー,バー-bar,バー,名詞-普通名詞-一般,,,バー,バー,外,バー,バー
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,マダム,マダム-madam,マダム,名詞-普通名詞-一般,,,マダム,マダム,外,マダム,マダム
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,不審,不審,フシン,名詞-普通名詞-サ変形状詞可能,,,フシン,フシン,漢,不審,フシン
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,って,って,ッテ,助詞-副助詞,,,ッテ,ッテ,和,って,ッテ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そっと,そっと,ソット,副詞,,,ソット,ソット,和,そっと,ソット
現代語,I,問いただし,問い質す,トイタダス,動詞-一般,五段-サ行,連用形-一般,トイタダシ,トイタダシ,和,問いただす,トイタダス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,み,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,みる,ミル
現代語,I,たら,た,タ,助動詞,助動詞-タ,仮定形-一般,タラ,タラ,和,た,タ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,夫,夫,オット,名詞-普通名詞-一般,,,オット,オット,和,夫,オット
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,平然,平然,ヘイゼン,形状詞-タリ,,,ヘーゼン,ヘイゼン,漢,平然,ヘイゼン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,昨夜,昨夜,サクヤ,名詞-普通名詞-副詞可能,,,サクヤ,サクヤ,漢,昨夜,サクヤ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,こと,事,コト,名詞-普通名詞-一般,,,コト,コト,和,こと,コト
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,洗いざらい,洗い浚い,アライザライ,副詞,,,アライザライ,アライザライ,和,洗いざらい,アライザライ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,まま,侭,ママ,名詞-普通名詞-副詞可能,,,ママ,ママ,和,まま,ママ
現代語,I,言う,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,ユウ,和,言う,ユウ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,マダム,マダム-madam,マダム,名詞-普通名詞-一般,,,マダム,マダム,外,マダム,マダム
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,前,前,マエ,名詞-普通名詞-副詞可能,,,マエ,マエ,和,前,マエ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,大谷,オオヤ,オオヤ,名詞-固有名詞-地名-一般,,,オーヤ,オオヤ,固,大谷,オオヤ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,他人,他人,タニン,名詞-普通名詞-一般,,,タニン,タニン,漢,他人,タニン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,仲,仲,ナカ,名詞-普通名詞-一般,,,ナカ,ナカ,和,仲,ナカ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,無い,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,無い,ナイ
現代語,I,らしく,らしい,ラシイ,助動詞,助動詞-ラシイ,連用形-一般,ラシク,ラシク,和,らしい,ラシイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,とにかく,兎に角,トニカク,副詞,,,トニカク,トニカク,和,とにかく,トニカク
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,警察,警察,ケイサツ,名詞-普通名詞-一般,,,ケーサツ,ケイサツ,漢,警察,ケイサツ
現代語,I,沙汰,沙汰,サタ,名詞-普通名詞-サ変可能,,,サタ,サタ,漢,沙汰,サタ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,騒ぎ,騒ぎ,サワギ,名詞-普通名詞-一般,,,サワギ,サワギ,和,騒ぎ,サワギ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,大きく,大きい,オオキイ,形容詞-一般,形容詞,連用形-一般,オーキク,オオキク,和,大きい,オオキイ
現代語,I,なっ,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-促音便,ナッ,ナッ,和,なる,ナル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,つまら,詰まる,ツマル,動詞-一般,五段-ラ行,未然形-一般,ツマラ,ツマラ,和,つまる,ツマル
現代語,I,ない,ない,ナイ,助動詞,助動詞-ナイ,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,し,し,シ,助詞-接続助詞,,,シ,シ,和,し,シ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,かえさ,返す,カエス,動詞-一般,五段-サ行,未然形-一般,カエサ,カエサ,和,かえす,カエス
現代語,I,なけれ,ない,ナイ,助動詞,助動詞-ナイ,仮定形-一般,ナケレ,ナケレ,和,ない,ナイ
現代語,I,ば,ば,バ,助詞-接続助詞,,,バ,バ,和,ば,バ
現代語,I,なり,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-一般,ナリ,ナリ,和,なる,ナル
現代語,I,ませ,ます,マス,助動詞,助動詞-マス,未然形-一般,マセ,マセ,和,ます,マス
現代語,I,ん,ず,ズ,助動詞,助動詞-ヌ,終止形-撥音便,ン,ン,和,ぬ,ヌ
現代語,I,と,と,ト,助詞-接続助詞,,,ト,ト,和,と,ト
現代語,I,親身,親身,シンミ,形状詞-一般,,,シンミ,シンミ,混,親身,シンミ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,言っ,言う,イウ,動詞-一般,五段-ワア行,連用形-促音便,イッ,イッ,和,言う,イウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,金,金,カネ,名詞-普通名詞-一般,,,カネ,カネ,和,金,カネ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,マダム,マダム-madam,マダム,名詞-普通名詞-一般,,,マダム,マダム,外,マダム,マダム
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,たてかえ,建て替える,タテカエル,動詞-一般,下一段-ア行,連用形-一般,タテカエ,タテカエ,和,たてかえる,タテカエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そう,そう,ソウ,副詞,,,ソー,ソウ,和,そう,ソウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,夫,夫,オット,名詞-普通名詞-一般,,,オット,オット,和,夫,オット
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,案内,案内,アンナイ,名詞-普通名詞-サ変可能,,,アンナイ,アンナイ,漢,案内,アンナイ
現代語,I,さ,為る,スル,動詞-非自立可能,サ行変格,未然形-サ,サ,サ,和,する,スル
現代語,I,せ,せる,セル,助動詞,下一段-サ行,連用形-一般,セ,セ,和,せる,セル
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,中野,ナカノ,ナカノ,名詞-固有名詞-地名-一般,,,ナカノ,ナカノ,固,中野,ナカノ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,店,店,ミセ,名詞-普通名詞-一般,,,ミセ,ミセ,和,店,ミセ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,来,来る,クル,動詞-非自立可能,カ行変格,連用形-一般,キ,キ,和,来る,クル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,くれ,呉れる,クレル,動詞-非自立可能,下一段-ラ行,連用形-一般,クレ,クレ,和,くれる,クレル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,そう,そう-伝聞,ソウ,名詞-助動詞語幹,,,ソー,ソウ,和,そう,ソウ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,中野,ナカノ,ナカノ,名詞-固有名詞-地名-一般,,,ナカノ,ナカノ,固,中野,ナカノ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,店,店,ミセ,名詞-普通名詞-一般,,,ミセ,ミセ,和,店,ミセ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,ご,御,ゴ,接頭辞,,,ゴ,ゴ,漢,ご,ゴ
現代語,I,亭主,亭主,テイシュ,名詞-普通名詞-一般,,,テーシュ,テイシュ,漢,亭主,テイシュ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,向っ,向かう,ムカウ,動詞-一般,五段-ワア行,連用形-促音便,ムカッ,ムカッ,和,向う,ムカウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,たいがい,大概,タイガイ,名詞-普通名詞-副詞可能,,,タイガイ,タイガイ,漢,たいがい,タイガイ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そんな,そんな,ソンナ,連体詞,,,ソンナ,ソンナ,和,そんな,ソンナ
現代語,I,ところ,所,トコロ,名詞-普通名詞-副詞可能,,,トコロ,トコロ,和,ところ,トコロ
現代語,I,だろう,だ,ダ,助動詞,助動詞-ダ,意志推量形,ダロー,ダロウ,和,だ,ダ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,思っ,思う,オモウ,動詞-一般,五段-ワア行,連用形-促音便,オモッ,オモッ,和,思う,オモウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,連用形-一般,イ,イ,和,いる,イル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,しかし,然し,シカシ,接続詞,,,シカシ,シカシ,和,しかし,シカシ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,奥,奥,オク,名詞-普通名詞-一般,,,オク,オク,和,奥,オク
現代語,I,さん,さん,サン,接尾辞-名詞的-一般,,,サン,サン,和,さん,サン
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,あなた,貴方,アナタ,代名詞,,,アナタ,アナタ,和,あなた,アナタ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,よく,良く,ヨク,副詞,,,ヨク,ヨク,和,よく,ヨク
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,方角,方角,ホウガク,名詞-普通名詞-一般,,,ホーガク,ホウガク,漢,方角,ホウガク
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,気,気,キ,名詞-普通名詞-一般,,,キ,キ,漢,気,キ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,附き,付く,ツク,動詞-非自立可能,五段-カ行,連用形-一般,ツキ,ツキ,和,附く,ツク
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,ね,ね,ネ,助詞-終助詞,,,ネ,ネ,和,ね,ネ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,大谷,オオヤ,オオヤ,名詞-固有名詞-人名-姓,,,オーヤ,オオヤ,固,大谷,オオヤ
現代語,I,さん,さん,サン,接尾辞-名詞的-一般,,,サン,サン,和,さん,サン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,友だち,友達,トモダチ,名詞-普通名詞-一般,,,トモダチ,トモダチ,和,友だち,トモダチ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,頼ん,頼む,タノム,動詞-一般,五段-マ行,連用形-撥音便,タノン,タノン,和,頼む,タノム
現代語,I,だ,た,タ,助動詞,助動詞-タ,連体形-一般,ダ,ダ,和,だ,ダ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,か,か,カ,助詞-終助詞,,,カ,カ,和,か,カ
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,やはり,矢張り,ヤハリ,副詞,,,ヤハリ,ヤハリ,和,やはり,ヤハリ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,はじめ,始め,ハジメ,名詞-普通名詞-副詞可能,,,ハジメ,ハジメ,和,はじめ,ハジメ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,こう,こう,コウ,副詞,,,コー,コウ,和,こう,コウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,かえっ,孵る,カエル,動詞-一般,五段-ラ行,連用形-促音便,カエッ,カエッ,和,かえる,カエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,来る,来る,クル,動詞-非自立可能,カ行変格,連体形-一般,クル,クル,和,来る,クル
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見越し,見越す,ミコス,動詞-一般,五段-サ行,連用形-一般,ミコシ,ミコシ,和,見越す,ミコス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,この,此の,コノ,連体詞,,,コノ,コノ,和,この,コノ
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,店,店,ミセ,名詞-普通名詞-一般,,,ミセ,ミセ,和,店,ミセ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,先廻り,先回り,サキマワリ,名詞-普通名詞-サ変可能,,,サキマワリ,サキマワリ,和,先廻り,サキマワリ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,待っ,待つ,マツ,動詞-一般,五段-タ行,連用形-促音便,マッ,マッ,和,待つ,マツ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,連用形-一般,イ,イ,和,いる,イル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,よう,様,ヨウ,形状詞-助動詞語幹,,,ヨー,ヨウ,漢,よう,ヨウ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,考え,考える,カンガエル,動詞-一般,下一段-ア行,連用形-一般,カンガエ,カンガエ,和,考える,カンガエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,らしい,らしい,ラシイ,助動詞,助動詞-ラシイ,連体形-一般,ラシー,ラシイ,和,らしい,ラシイ
現代語,I,口,口,クチ,名詞-普通名詞-一般,,,クチ,クチ,和,口,クチ
現代語,I,振り,振り,フリ,名詞-普通名詞-助数詞可能,,,フリ,フリ,和,振り,フリ
現代語,I,でし,です,デス,助動詞,助動詞-デス,連用形-一般,デシ,デシ,和,です,デス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,から,から,カラ,助詞-接続助詞,,,カラ,カラ,和,から,カラ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,笑っ,笑う,ワラウ,動詞-一般,五段-ワア行,連用形-促音便,ワラッ,ワラッ,和,笑う,ワラウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,B,「,「,,補助記号-括弧開,,,,,記号,「,
現代語,I,ええ,ええ,エエ,感動詞-一般,,,エー,エエ,和,ええ,エエ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,そりゃ,其れ,ソレ,代名詞,,,ソリャ,ソリャ,和,そりゃ,ソリャ
現代語,I,もう,もう,モウ,副詞,,,モー,モウ,和,もう,モウ
現代語,I,」,」,,補助記号-括弧閉,,,,,記号,」,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,答え,答える,コタエル,動詞-一般,下一段-ア行,連用形-一般,コタエ,コタエ,和,答える,コタエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,置き,置く,オク,動詞-非自立可能,五段-カ行,連用形-一般,オキ,オキ,和,置く,オク
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,です,です,デス,助動詞,助動詞-デス,終止形-一般,デス,デス,和,です,デス
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,B,　,　,,空白,,,,,記号,　,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,翌る日,翌る日,アクルヒ,名詞-普通名詞-一般,,,アクルヒ,アクルヒ,和,翌る日,アクルヒ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,私,私-代名詞,ワタクシ,代名詞,,,ワタクシ,ワタクシ,和,私,ワタクシ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,生活,生活,セイカツ,名詞-普通名詞-サ変可能,,,セーカツ,セイカツ,漢,生活,セイカツ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,今,今,イマ,名詞-普通名詞-副詞可能,,,イマ,イマ,和,今,イマ
現代語,I,まで,まで,マデ,助詞-副助詞,,,マデ,マデ,和,まで,マデ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,まるで,丸で,マルデ,副詞,,,マルデ,マルデ,和,まるで,マルデ
現代語,I,違っ,違う,チガウ,動詞-一般,五段-ワア行,連用形-促音便,チガッ,チガッ,和,違う,チガウ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,浮,浮き,ウキ,名詞-普通名詞-一般,,,ウキ,ウキ,和,浮,ウキ
現代語,I,々,々,,補助記号-一般,,,,,記号,々,
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,楽しい,楽しい,タノシイ,形容詞-一般,形容詞,連体形-一般,タノシー,タノシイ,和,楽しい,タノシイ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,なり,成る,ナル,動詞-非自立可能,五段-ラ行,連用形-一般,ナリ,ナリ,和,なる,ナル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,さっそく,早速,サッソク,副詞,,,サッソク,サッソク,漢,さっそく,サッソク
現代語,I,電髪,電髪,デンパツ,名詞-普通名詞-一般,,,デンパツ,デンパツ,漢,電髪,デンパツ
現代語,I,屋,屋,ヤ,接尾辞-名詞的-一般,,,ヤ,ヤ,和,屋,ヤ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,行っ,行く,イク,動詞-非自立可能,五段-カ行,連用形-促音便,イッ,イッ,和,行く,イク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,髪,髪,カミ,名詞-普通名詞-一般,,,カミ,カミ,和,髪,カミ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,手入れ,手入れ,テイレ,名詞-普通名詞-サ変可能,,,テイレ,テイレ,和,手入れ,テイレ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,致し,致す,イタス,動詞-非自立可能,五段-サ行,連用形-一般,イタシ,イタシ,和,致す,イタス
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,し,し,シ,助詞-接続助詞,,,シ,シ,和,し,シ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,お,御,オ,接頭辞,,,オ,オ,和,お,オ
現代語,I,化粧,化粧,ケショウ,名詞-普通名詞-サ変可能,,,ケショー,ケショウ,漢,化粧,ケショウ
現代語,I,品,品,ヒン,接尾辞-名詞的-一般,,,ヒン,ヒン,漢,品,ヒン
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,取りそろえ,取り揃える,トリソロエル,動詞-一般,下一段-ア行,連用形-一般,トリソロエ,トリソロエ,和,取りそろえる,トリソロエル
現代語,I,まし,ます,マス,助動詞,助動詞-マス,連用形-一般,マシ,マシ,和,ます,マス
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,着物,着物,キモノ,名詞-普通名詞-一般,,,キモノ,キモノ,和,着物,キモノ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,縫い直し,縫い直す,ヌイナオス,動詞-一般,五段-サ行,連用形-一般,ヌイナオシ,ヌイナオシ,和,縫い直す,ヌイナオス
現代語,I,たり,たり,タリ,助詞-副助詞,,,タリ,タリ,和,たり,タリ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,また,又,マタ,接続詞,,,マタ,マタ,和,また,マタ
現代語,I,、,、,,補助記号-読点,,,,,記号,、,
現代語,I,おかみ,女将,オカミ,名詞-普通名詞-一般,,,オカミ,オカミ,和,おかみ,オカミ
現代語,I,さん,さん,サン,接尾辞-名詞的-一般,,,サン,サン,和,さん,サン
